ship_id,lon,lat,course,speed,timestamp
3454,-14.87945,28.4007,218,12.3,2021-11-24 04:45:28
3454,-14.89028,28.38867,218,12.1,2021-11-24 04:49:57
3454,-14.8979,28.38022,218,12.3,2021-11-24 04:53:07
3454,-14.90288,28.37352,211,12.3,2021-11-24 04:55:28
3454,-14.909,28.36482,212,12.3,2021-11-24 04:58:28
3454,-14.91343,28.35846,211,12.3,2021-11-24 05:00:39
3454,-14.91878,28.35067,210,12.4,2021-11-24 05:03:18
3454,-14.92324,28.34235,204,12.5,2021-11-24 05:05:59
3454,-14.92638,28.33604,203,12.4,2021-11-24 05:07:59
3454,-14.93132,28.3261,203,12.4,2021-11-24 05:11:07
3454,-14.93528,28.31805,204,12.5,2021-11-24 05:13:39
3454,-14.93901,28.31066,203,12.5,2021-11-24 05:15:58
3454,-14.94359,28.30163,204,12.4,2021-11-24 05:18:49
3454,-14.94787,28.29325,204,12.4,2021-11-24 05:21:29
3454,-14.95273,28.28385,204,12.5,2021-11-24 05:24:28
3454,-14.95749,28.275,206,12.4,2021-11-24 05:27:18
3454,-14.96195,28.26673,206,12.4,2021-11-24 05:29:58
3454,-14.9664,28.25851,205,11.8,2021-11-24 05:32:39
3454,-14.9705,28.24997,201,11.7,2021-11-24 05:35:29
3454,-14.97402,28.24237,202,11.7,2021-11-24 05:37:59
3454,-14.97727,28.23546,202,11.2,2021-11-24 05:40:19
3454,-14.98138,28.22698,203,11.1,2021-11-24 05:43:18
3454,-14.98463,28.22024,202,11.3,2021-11-24 05:45:38
3454,-14.98806,28.21306,203,11.2,2021-11-24 05:48:08
3454,-14.99119,28.20652,205,11.1,2021-11-24 05:50:25
3454,-15.00548,28.20178,256,11.2,2021-11-24 05:54:57
3454,-15.01356,28.20011,256,11.2,2021-11-24 05:57:18
3454,-15.02099,28.19855,256,11.2,2021-11-24 05:59:28
3454,-15.0318,28.19621,256,11.2,2021-11-24 06:02:38
3454,-15.04083,28.19422,256,11.2,2021-11-24 06:05:17
3454,-15.04937,28.19237,256,11.2,2021-11-24 06:07:47
3454,-15.0591,28.19029,256,11.1,2021-11-24 06:10:39
3454,-15.0685,28.18838,257,11.0,2021-11-24 06:13:27
3454,-15.07813,28.18647,257,11.0,2021-11-24 06:16:18
3454,-15.08878,28.1844,257,10.9,2021-11-24 06:19:27
3454,-15.09723,28.1826,257,11.0,2021-11-24 06:21:59
3454,-15.1061,28.18071,256,10.9,2021-11-24 06:24:38
3454,-15.11454,28.17891,255,11.0,2021-11-24 06:27:09
3454,-15.12225,28.17722,256,10.7,2021-11-24 06:29:28
3454,-15.13096,28.17524,255,10.6,2021-11-24 06:32:09
3454,-15.1389,28.17337,255,10.6,2021-11-24 06:34:37
3454,-15.14747,28.17132,254,10.5,2021-11-24 06:37:18
3454,-15.15604,28.16922,253,10.5,2021-11-24 06:39:59
3454,-15.16444,28.1671,254,10.5,2021-11-24 06:42:38
3454,-15.17185,28.16525,254,10.4,2021-11-24 06:44:59
3454,-15.17965,28.16327,253,10.5,2021-11-24 06:47:27
3454,-15.18766,28.16122,254,10.5,2021-11-24 06:49:58
3454,-15.19608,28.15912,254,10.5,2021-11-24 06:52:37
3454,-15.203,28.15742,255,10.5,2021-11-24 06:54:49
3454,-15.21055,28.15565,255,10.6,2021-11-24 06:57:08
3454,-15.21857,28.15372,255,10.6,2021-11-24 06:59:37
3454,-15.22625,28.15197,256,10.7,2021-11-24 07:01:59
3454,-15.236,28.14982,255,10.7,2021-11-24 07:04:58
3454,-15.24422,28.14798,255,10.9,2021-11-24 07:07:28
3454,-15.25263,28.14608,255,11.0,2021-11-24 07:09:59
3454,-15.25985,28.1444,255,11.2,2021-11-24 07:12:09
3454,-15.26837,28.14245,254,11.3,2021-11-24 07:14:38
3454,-15.27664,28.14103,261,11.1,2021-11-24 07:17:02
3454,-15.28383,28.13949,256,11.2,2021-11-24 07:19:08
3454,-15.29175,28.13778,256,11.1,2021-11-24 07:21:27
3454,-15.29982,28.1361,256,11.2,2021-11-24 07:23:48
3454,-15.30949,28.13378,255,11.2,2021-11-24 07:26:38
3454,-15.31805,28.13171,255,11.1,2021-11-24 07:29:09
3454,-15.32646,28.12968,254,11.1,2021-11-24 07:31:39
3454,-15.33442,28.1279,256,11.2,2021-11-24 07:33:59
3454,-15.34412,28.12591,256,11.2,2021-11-24 07:36:48
3454,-15.34973,28.12457,247,4.6,2021-11-24 07:39:04
3454,-15.3527,28.12412,277,2.1,2021-11-24 07:42:17
3454,-15.35393,28.1244,288,1.6,2021-11-24 07:44:37
3454,-15.35475,28.12447,258,1.0,2021-11-24 07:46:48
3454,-15.35537,28.1242,236,1.3,2021-11-24 07:48:57
3454,-15.3564,28.12377,260,1.6,2021-11-24 07:51:11
3454,-15.35775,28.12392,278,2.5,2021-11-24 07:53:19
3454,-15.35932,28.12373,241,2.0,2021-11-24 07:55:24
3454,-15.36047,28.12315,262,0.9,2021-11-24 07:58:04
3454,-15.36257,28.1238,279,6.2,2021-11-24 08:00:41
3454,-15.3684,28.12347,257,10.7,2021-11-24 08:02:51
3454,-15.37576,28.12183,253,11.6,2021-11-24 08:04:58
3454,-15.38337,28.11955,244,11.4,2021-11-24 08:07:11
3454,-15.3898,28.11728,253,8.6,2021-11-24 08:09:19
3454,-15.39536,28.11604,258,6.7,2021-11-24 08:11:42
3454,-15.39953,28.11581,274,6.8,2021-11-24 08:13:45
3454,-15.40433,28.11589,275,6.9,2021-11-24 08:15:59
3454,-15.40879,28.11731,300,6.9,2021-11-24 08:18:09
3454,-15.41233,28.12053,318,7.2,2021-11-24 08:20:27
3454,-15.41588,28.12365,322,7.1,2021-11-24 08:22:41
3454,-15.41818,28.12733,334,7.1,2021-11-24 08:24:49
3454,-15.41877,28.13148,2,7.1,2021-11-24 08:26:58
3454,-15.41938,28.13592,339,7.0,2021-11-24 08:29:15
3454,-15.42138,28.13972,322,5.3,2021-11-24 08:31:28
3454,-15.42346,28.14166,302,3.7,2021-11-24 08:33:45
3454,-15.42585,28.14267,301,3.3,2021-11-24 08:35:51
3454,-15.4269,28.14355,317,1.9,2021-11-24 08:38:08
3454,-15.42714,28.14371,255,0.2,2021-11-24 08:40:15
3454,-15.42742,28.1436,237,0.0,2021-11-24 09:02:41
3454,-15.42739,28.14363,237,0.0,2021-11-24 09:24:28
3454,-15.42742,28.1436,237,0.0,2021-11-24 09:46:42
3454,-15.42737,28.1436,237,0.0,2021-11-24 10:06:44
3454,-15.42738,28.14361,237,0.0,2021-11-24 10:27:44
